345	 103.762
346	 104.353
347	 104.974
348	 105.587
349	 106.231
350	 106.867
351	 107.495
352	 108.124
353	 109.179
354	 110.120
355	 110.947
356	 111.804
357	 112.548
358	 113.322
359	 114.127
360	 114.923
361	 115.606
362	 116.319
363	 117.062
364	 117.798
365	 118.564
366	 119.321
367	 120.071
368	 120.823
369	 121.461
370	 122.129
371	 122.828
372	 123.519
373	 124.240
374	 124.953
375	 125.658
376	 126.365
377	 127.103
378	 127.832
379	 128.553
380	 129.277
381	 129.992
382	 130.709
383	 131.429
384	 132.148
385	 131.496
386	 131.212
387	 131.295
388	 131.279
389	 131.631
390	 131.884
391	 132.039
392	 132.220
393	 132.769
394	 133.219
395	 133.570
396	 133.949
397	 134.228
398	 134.534
399	 134.867
400	 135.192
401	 135.885
402	 136.479
403	 136.975
404	 137.497
405	 137.921
406	 138.371
407	 138.847
408	 139.317
409	 139.688
410	 140.085
411	 140.509
412	 140.926
413	 141.369
414	 141.805
415	 142.234
416	 142.665
417	 143.463
418	 144.163
419	 144.764
420	 145.392
421	 145.921
422	 146.477
423	 147.059
424	 147.634
425	 148.110
426	 148.613
427	 149.142
428	 149.664
429	 150.213
430	 150.755
431	 151.289
432	 151.825
433	 152.263
434	 152.728
435	 153.218
436	 153.702
437	 154.212
438	 154.715
439	 155.210
440	 155.708
441	 156.232
442	 156.749
443	 157.259
444	 157.771
445	 158.276
446	 158.783
447	 159.291
448	 159.799
449	 160.675
450	 161.452
451	 162.130
452	 162.835
453	 163.442
454	 164.075
455	 164.734
456	 165.386
457	 165.940
458	 166.520
459	 167.126
460	 167.726
461	 168.352
462	 168.970
463	 169.582
464	 170.196
465	 170.711
466	 171.252
467	 171.820
468	 172.381
469	 172.968
470	 173.548
471	 174.121
472	 174.696
473	 175.298
474	 175.892
475	 176.479
476	 177.068
477	 177.650
478	 178.234
479	 178.820
480	 179.405
481	 179.892
482	 180.405
483	 180.945
484	 181.477
485	 182.036
486	 182.588
487	 183.133
488	 183.680
489	 184.253
490	 184.819
491	 185.378
492	 185.939
493	 186.492
494	 187.048
495	 187.605
496	 188.162
497	 188.746
498	 189.322
499	 189.892
500	 190.463
501	 191.027
502	 191.593
503	 192.161
504	 192.728
505	 193.288
506	 193.851
507	 194.415
508	 194.978
509	 195.544
510	 196.109
511	 196.673
512	 197.238
513	 202.086
514	 205.786
515	 208.339
516	 211.199
517	 212.911
518	 214.931
519	 217.258
520	 219.503
521	 220.601
522	 222.005
523	 223.718
524	 225.348
525	 227.285
526	 229.140
527	 230.913
528	 232.708
529	 233.355
530	 234.309
531	 235.571
532	 236.751
533	 238.238
534	 239.643
535	 240.965
536	 242.310
537	 243.962
538	 245.532
539	 247.019
540	 248.528
541	 249.955
542	 251.404
543	 252.875
544	 254.340
545	 254.658
546	 255.282
547	 256.215
548	 257.065
549	 258.223
550	 259.298
551	 260.291
552	 261.305
553	 262.628
554	 263.868
555	 265.025
556	 266.205
557	 267.302
558	 268.422
559	 269.563
560	 270.699
561	 272.142
562	 273.502
563	 274.781
564	 276.081
565	 277.299
566	 278.539
567	 279.801
568	 281.057
569	 282.231
570	 283.427
571	 284.645
572	 285.857
573	 287.091
574	 288.319
575	 289.541
576	 290.765
577	 290.841
578	 291.225
579	 291.916
580	 292.525
581	 293.441
582	 294.275
583	 295.026
584	 295.800
585	 296.881
586	 297.880
587	 298.796
588	 299.734
589	 300.590
590	 301.468
591	 302.369
592	 303.263
593	 304.465
594	 305.584
595	 306.621
596	 307.680
597	 308.657
598	 309.655
599	 310.676
600	 311.691
601	 312.623
602	 313.578
603	 314.555
604	 315.525
605	 316.518
606	 317.505
607	 318.486
608	 319.468
609	 320.759
610	 321.966
611	 323.091
612	 324.239
613	 325.304
614	 326.391
615	 327.500
616	 328.603
617	 329.624
618	 330.667
619	 331.732
620	 332.791
621	 333.872
622	 334.947
623	 336.016
624	 337.087
625	 338.076
626	 339.086
627	 340.119
628	 341.145
629	 342.194
630	 343.237
631	 344.274
632	 345.313
633	 346.373
634	 347.428
635	 348.477
636	 349.527
637	 350.572
638	 351.618
639	 352.665
640	 353.712
641	 353.612
642	 353.819
643	 354.333
644	 354.765
645	 355.505
646	 356.162
647	 356.737
648	 357.334
649	 358.239
650	 359.061
651	 359.800
652	 360.562
653	 361.241
654	 361.943
655	 362.666
656	 363.384
657	 364.409
658	 365.352
659	 366.212
660	 367.095
661	 367.894
662	 368.717
663	 369.561
664	 370.399
665	 371.155
666	 371.933
667	 372.733
668	 373.527
669	 374.343
670	 375.153
671	 375.957
672	 376.763
673	 377.877
674	 378.908
675	 379.856
676	 380.827
677	 381.715
678	 382.626
679	 383.558
680	 384.485
681	 385.329
682	 386.195
683	 387.084
684	 387.966
685	 388.870
686	 389.769
687	 390.662
688	 391.556
689	 392.368
690	 393.202
691	 394.057
692	 394.908
693	 395.780
694	 396.646
695	 397.506
696	 398.368
697	 399.252
698	 400.130
699	 401.002
700	 401.876
701	 402.744
702	 403.613
703	 404.484
704	 405.355
705	 406.533
706	 407.629
707	 408.642
708	 409.677
709	 410.630
710	 411.605
711	 412.602
712	 413.594
713	 414.502
714	 415.433
715	 416.386
716	 417.333
717	 418.302
718	 419.266
719	 420.223
720	 421.182
721	 422.058
722	 422.957
723	 423.877
724	 424.792
725	 425.729
726	 426.660
727	 427.585
728	 428.511
729	 429.460
730	 430.403
731	 431.339
732	 432.278
733	 433.210
734	 434.144
735	 435.080
736	 436.015
737	 436.868
738	 437.743
739	 438.640
740	 439.531
741	 440.444
742	 441.351
743	 442.253
744	 443.155
745	 444.080
746	 444.999
747	 445.913
748	 446.827
749	 447.736
750	 448.646
751	 449.558
752	 450.470
753	 451.404
754	 452.331
755	 453.253
756	 454.176
757	 455.094
758	 456.013
759	 456.934
760	 457.854
761	 458.768
762	 459.684
763	 460.601
764	 461.519
765	 462.437
766	 463.355
767	 464.273
768	 465.191
769	 470.135
770	 474.000
771	 476.786
772	 479.862
773	 481.858
774	 484.144
775	 486.719
776	 489.216
777	 490.635
778	 492.342
779	 494.339
780	 496.258
781	 498.466
782	 500.597
783	 502.650
784	 504.725
785	 505.720
786	 507.004
787	 508.578
788	 510.074
789	 511.859
790	 513.566
791	 515.196
792	 516.847
793	 518.787
794	 520.650
795	 522.435
796	 524.241
797	 525.969
798	 527.718
799	 529.488
800	 531.252
801	 531.938
802	 532.912
803	 534.176
804	 535.362
805	 536.837
806	 538.235
807	 539.556
808	 540.897
809	 542.527
810	 544.079
811	 545.555
812	 547.051
813	 548.469
814	 549.909
815	 551.369
816	 552.823
817	 554.567
818	 556.233
819	 557.821
820	 559.431
821	 560.963
822	 562.515
823	 564.089
824	 565.657
825	 567.147
826	 568.658
827	 570.190
828	 571.717
829	 573.264
830	 574.805
831	 576.341
832	 577.879
833	 578.338
834	 579.085
835	 580.122
836	 581.082
837	 582.330
838	 583.501
839	 584.595
840	 585.709
841	 587.112
842	 588.438
843	 589.687
844	 590.956
845	 592.147
846	 593.360
847	 594.593
848	 595.821
849	 597.338
850	 598.777
851	 600.139
852	 601.521
853	 602.827
854	 604.152
855	 605.499
856	 606.840
857	 608.104
858	 609.388
859	 610.693
860	 611.993
861	 613.313
862	 614.628
863	 615.937
864	 617.248
865	 618.848
866	 620.370
867	 621.815
868	 623.280
869	 624.669
870	 626.078
871	 627.507
872	 628.931
873	 630.278
874	 631.645
875	 633.034
876	 634.416
877	 635.819
878	 637.217
879	 638.609
880	 640.003
881	 641.319
882	 642.656
883	 644.014
884	 645.366
885	 646.739
886	 648.107
887	 649.469
888	 650.832
889	 652.216
890	 653.595
891	 654.968
892	 656.342
893	 657.711
894	 659.081
895	 660.453
896	 661.825
897	 664.111
898	 666.152
899	 667.948
900	 669.810
901	 671.427
902	 673.109
903	 674.857
904	 676.587
905	 678.072
906	 679.623
907	 681.240
908	 682.839
909	 684.504
910	 686.151
911	 687.780
912	 689.414
913	 690.804
914	 692.258
915	 693.779
916	 695.282
917	 696.850
918	 698.401
919	 699.934
920	 701.472
921	 703.076
922	 704.662
923	 706.231
924	 707.804
925	 709.360
926	 710.920
927	 712.485
928	 714.049
929	 715.368
930	 716.752
931	 718.202
932	 719.634
933	 721.133
934	 722.613
935	 724.076
936	 725.544
937	 727.077
938	 728.593
939	 730.091
940	 731.594
941	 733.079
942	 734.569
943	 736.064
944	 737.557
945	 739.116
946	 740.658
947	 742.181
948	 743.710
949	 745.221
950	 746.737
951	 748.257
952	 749.776
953	 751.278
954	 752.784
955	 754.295
956	 755.805
957	 757.319
958	 758.833
959	 760.345
960	 761.857
961	 765.750
962	 769.006
963	 771.623
964	 774.411
965	 776.561
966	 778.883
967	 781.375
968	 783.821
969	 785.630
970	 787.609
971	 789.759
972	 791.864
973	 794.139
974	 796.369
975	 798.553
976	 800.749
977	 802.307
978	 804.036
979	 805.936
980	 807.790
981	 809.815
982	 811.794
983	 813.728
984	 815.674
985	 817.790
986	 819.861
987	 821.886
988	 823.924
989	 825.915
990	 827.919
991	 829.935
992	 831.948
993	 819.689
994	 811.255
995	 806.644
996	 801.009
997	 799.197
998	 796.362
999	 792.501
1000	 788.915
1001	 789.153
1002	 788.366
1003	 786.555
1004	 785.019
1005	 782.457
1006	 780.170
1007	 778.158
1008	 776.072
1009	 789.363
1010	 798.533
1011	 803.583
1012	 809.737
1013	 811.772
1014	 814.910
1015	 819.152
1016	 823.098
1017	 840.158
1018	 853.703
1019	 863.736
1020	 874.709
1021	 908.096
1022	 935.477
1023	 956.852
1024	 979.837
